Feature.name,Degradation_Tag,mean_prop_xrn4,mean_prop_xrn4_dne1,mean_cpm_xrn4,mean_cpm_xrn4_dne1
AT2G24200.1,3'_truncated,0.0919027840284028,0.0453822657197216,10.5984415135312,8.65024262484873
AT2G24200.1,5'_truncated,0.184385626062606,0.184762096520791,30.2807917245528,34.6643460380608
AT2G24200.1,Both_truncated,0.00479032278227823,0.00469541711964758,0.510269154403994,0.850584286792678
AT2G24200.1,Intact,0.718921267126713,0.76516022063984,138.872196873465,145.256846461648
AT2G24762.1,3'_truncated,0.0178780405853901,0.0189961022317265,1.41484255614751,1.78005299972839
AT2G24762.1,5'_truncated,0.0684009230158561,0.0452008577818668,4.44920859369602,4.23254487674167
AT2G24762.1,Intact,0.913721036398754,0.935803039986407,84.3920295597649,87.8439017703205
AT2G24790.1,3'_truncated,0.0433819572861841,0.0339988973539554,13.977301040783,14.8109224748641
AT2G24790.1,5'_truncated,0.226030007989958,0.102639932220643,42.1388860516906,44.618022377696
AT2G24790.1,Both_truncated,0.00138387069251728,0.00217334497095615,0.475284842272629,0.962810440726805
AT2G24790.1,Intact,0.729204164031341,0.861187825454446,317.300899842992,379.460706012317
AT2G25080.1,3'_truncated,0.0190081048093218,0.0155060102722214,2.96469507779887,2.42473170181005
AT2G25080.1,5'_truncated,0.147302039357482,0.157848645794131,22.9831990751601,24.2027153235718
AT2G25080.1,Both_truncated,0.00115605977674943,0.00128508514018799,0.171764756886359,0.186925720680375
AT2G25080.1,Intact,0.832919149315363,0.82536025879346,129.407343844084,127.859568685715
AT2G25210.1,3'_truncated,0.0022002200220022,0.00190150298945459,0.223794728313759,0.166047244389142
AT2G25210.1,5'_truncated,0.0246464919825967,0.0278318041184106,3.11233449615497,2.56837247889992
AT2G25210.1,Intact,0.974620101343402,0.970900527221953,122.336288823311,89.8593754533228
AT2G25450.1,3'_truncated,0.155574628614688,0.161935950889773,25.8321384931466,23.6844133991149
AT2G25450.1,5'_truncated,0.222831554978951,0.216844162057739,37.9933823968004,33.2217507630353
AT2G25450.1,Both_truncated,0.023915851035976,0.0128397545582597,4.02368991261962,1.79324048011032
AT2G25450.1,Intact,0.597677965370385,0.608380132494228,100.816508559051,93.8160655150932
AT2G26500.1,3'_truncated,0.0038898098276587,0.00447260991299172,15.858814378812,16.9698665783451
AT2G26500.1,5'_truncated,0.0270893954199748,0.0266043600786806,113.79186154708,101.34056062109
AT2G26500.1,Both_truncated,6.63341049311829e-05,2.89874676166591e-05,0.283662121043239,0.109170171918063
AT2G26500.1,Intact,0.968976572015746,0.968894042540711,4040.4739547554,3671.6658971763
AT2G26670.1,3'_truncated,0.0258914193696802,0.0242084045954225,3.76651477357127,2.99759001534677
AT2G26670.1,5'_truncated,0.1881979212414,0.201560483099624,26.3332307359395,25.2654259084302
AT2G26670.1,Both_truncated,0.00631198109458979,0.00492979303248232,0.901101187862129,0.613087275111154
AT2G26670.1,Intact,0.779598678294331,0.769301319272472,109.278294647888,96.5732352502147
AT2G26900.1,3'_truncated,0.071220227498454,0.0573290664974554,14.6612769496105,12.8689785977686
AT2G26900.1,5'_truncated,0.17505465709699,0.189213912907459,37.6490746276243,41.4087502748996
AT2G26900.1,Both_truncated,0.00469577339271697,0.00449431544209777,1.02677182871329,0.991522689496001
AT2G26900.1,Intact,0.749029342011839,0.748962705152988,169.181223811713,165.933970260897
AT2G26980.3,3'_truncated,0.238301678517775,0.264860452172144,36.6781195536354,43.6076792996662
AT2G26980.3,5'_truncated,0.246464729184393,0.214686854998608,34.9581141953918,36.0881363964535
AT2G26980.3,Both_truncated,0.0218433741989195,0.0199441177229831,3.40269437947098,3.52966640737041
AT2G26980.3,Intact,0.493390218098913,0.500508575106265,79.2536803945493,86.1963251237918
AT2G27030.1,3'_truncated,0.0114317474259637,0.0121226167188592,4.99144992390475,4.4850022181201
AT2G27030.1,5'_truncated,0.0573373866974339,0.0512704841332774,26.6769204249835,18.8271447153916
AT2G27030.1,Both_truncated,0.000337301901571965,0.000542507937531699,0.155578837704356,0.210877192610719
AT2G27030.1,Intact,0.93089356397503,0.936245227189509,438.9413691695,348.285877982871
AT2G27290.1,3'_truncated,0.011347045664685,0.0124758991967999,5.35875611267153,5.97102920645405
AT2G27290.1,5'_truncated,0.0543385852355386,0.0580315158897754,25.8804080021519,27.7134699214038
AT2G27290.1,Both_truncated,0.000836403267902645,0.000760589094372489,0.348307964537789,0.36045312991797
AT2G27290.1,Intact,0.933477965831874,0.928731995819052,445.555484403118,443.737956106279
