Feature.name	Estimate	Std.Error	z.value	p.value	comparaison	padj	Condition	Col0	xrn4	delta_prop	diff	Change	Degradation_Tag
AT5G10780.1	-0.590663375269099	0.184089454946562	-3.20856713623579	0.00133398160925968	xrn4 - Col0	0.046093953300206	Seedling	0.180628618919758	0.113513349524004	0.0671152693957545	significant	decrease	3'_truncated
AT5G11680.1	-1.09813975977116	0.33583954847654	-3.2698345526982	0.00107610403610603	xrn4 - Col0	0.0386735235129798	Seedling	0.078369007177339	0.0265616821650067	0.0518073250123324	significant	decrease	3'_truncated
AT5G15930.1	-0.494806386303646	0.11066957841295	-4.47102440796637	7.78458123806836e-06	xrn4 - Col0	0.000699414683543372	Seedling	0.119608758686951	0.07643732723656	0.043171431450391	significant	decrease	3'_truncated
AT5G19460.1	0.915026021740593	0.267227740624646	3.42414309083973	0.000616741376694652	xrn4 - Col0	0.0248397906199777	Seedling	0.0378732520676255	0.0918383891460978	0.0539651370784724	significant	increase	3'_truncated
AT5G21326.1	0.532949608210461	0.0778148185149675	6.84894751901207	7.43960448801317e-12	xrn4 - Col0	2.8964860139998e-09	Seedling	0.084804791783923	0.135820505196896	0.0510157134129727	significant	increase	3'_truncated
AT5G21940.1	0.628872105851235	0.119309652760958	5.27092394704398	1.35738709827748e-07	xrn4 - Col0	2.34878241598237e-05	Seedling	0.034873082452873	0.064679162072579	0.0298060796197059	significant	increase	3'_truncated
AT5G23670.1	-0.300530711469904	0.058741126709261	-5.11618908771328	3.1177052317588e-07	xrn4 - Col0	4.85530628092571e-05	Seedling	0.110012181719227	0.0855803571428572	0.0244318245763702	significant	decrease	3'_truncated
AT5G25350.1	-0.834062747365817	0.260420559566022	-3.20275307278251	0.00136120641013537	xrn4 - Col0	0.0461508601083984	Seedling	0.157781698028674	0.0684692254262732	0.0893124726024006	significant	decrease	3'_truncated
AT5G26940.4	-0.91802527628327	0.17865185588363	-5.13862714575578	2.76752908590083e-07	xrn4 - Col0	4.45858478942369e-05	Seedling	0.0565867983360301	0.0229398053368106	0.0336469929992195	significant	decrease	3'_truncated
AT5G38430.1	1.45581528610953	0.354211463213135	4.11001742547655	3.95629261045194e-05	xrn4 - Col0	0.00275329450852561	Seedling	0.0239504474272931	0.0726438259167753	0.0486933784894822	significant	increase	3'_truncated
AT5G44070.1	-0.867242501208186	0.273034951491765	-3.17630580432976	0.00149163620412085	xrn4 - Col0	0.0470142485114613	Seedling	0.362194569606074	0.19917223849991	0.163022331106164	significant	decrease	3'_truncated
AT5G44400.1	0.695453803177397	0.146994957526276	4.73114054305627	2.23261875986758e-06	xrn4 - Col0	0.000237063519229575	Seedling	0.0221245525220091	0.0425418982646054	0.0204173457425963	significant	increase	3'_truncated
AT5G45130.1	0.639845288845585	0.192545649933955	3.32308358597069	0.000890282334720771	xrn4 - Col0	0.0332751925425235	Seedling	0.0481397284305241	0.0837217847542979	0.0355820563237738	significant	increase	3'_truncated
AT5G45950.1	-0.543273595399257	0.125929260891562	-4.31411723973407	1.60241897391167e-05	xrn4 - Col0	0.00120750023324441	Seedling	0.14171745322282	0.0871065654770289	0.0546108877457907	significant	decrease	3'_truncated
AT5G47680.1	-0.674051624078436	0.196026843629507	-3.43856796139819	0.000584799726716767	xrn4 - Col0	0.024178622329387	Seedling	0.0938669051345108	0.0503598906211184	0.0435070145133923	significant	decrease	3'_truncated
AT5G48335.1	-1.53874211077887	0.421278232546361	-3.65255546548928	0.000259643490097439	xrn4 - Col0	0.0125057153168581	Seedling	0.0976332340284674	0.0224195613367035	0.0752136726917639	significant	decrease	3'_truncated
AT5G48680.1	0.692692783708522	0.114493053789682	6.05008566703935	1.44768841359166e-09	xrn4 - Col0	4.83114304878589e-07	Seedling	0.0302584227054066	0.0576527238702255	0.0273943011648188	significant	increase	3'_truncated
AT5G54810.1	-1.10674445422094	0.189909323543239	-5.82775207436799	5.6178954821462e-09	xrn4 - Col0	1.54392986426982e-06	Seedling	0.0630671253925923	0.0195106347599798	0.0435564906326125	significant	decrease	3'_truncated
AT5G57120.1	0.470020190447808	0.11088870134901	4.23866620070219	2.24851690238115e-05	xrn4 - Col0	0.00166747158221027	Seedling	0.0796661022487598	0.122631692027444	0.0429655897786837	significant	increase	3'_truncated
AT5G59480.1	-0.807959454790294	0.241624327971351	-3.34386632990901	0.000826195351313563	xrn4 - Col0	0.0319006998457601	Seedling	0.142126326122249	0.0715192581477935	0.0706070679744552	significant	decrease	3'_truncated
AT5G62700.1	-0.500600042819086	0.118388318588618	-4.22845808426924	2.35298340955925e-05	xrn4 - Col0	0.00171767788897825	Seedling	0.0636547019182691	0.0407536252239498	0.0229010766943192	significant	decrease	3'_truncated
AT5G64460.3	0.596155948490002	0.129122823430273	4.61696803595633	3.89387217736292e-06	xrn4 - Col0	0.000371268792094685	Seedling	0.0410070039910519	0.0717242730671643	0.0307172690761124	significant	increase	3'_truncated
AT5G66650.1	-0.580237203363462	0.0731151999129457	-7.93593129820227	1.99840144432528e-15	xrn4 - Col0	1.55608859131462e-12	Seedling	0.173678283546705	0.10560739133929	0.0680708922074147	significant	decrease	3'_truncated
AT1G17290.1	-1.41530256862947	0.19927482224712	-7.10226486552506	1.22724053142065e-12	xrn4 - Col0	8.86476743862848e-10	Seedling	0.169279896619474	0.0493835085034199	0.119896388116055	significant	decrease	Both_truncated
AT1G19835.1	-1.17604606272633	0.281806286793519	-4.17324281905757	3.0029459803016e-05	xrn4 - Col0	0.0023819039723111	Seedling	0.203423906703994	0.0820880148263366	0.121335891877657	significant	decrease	Both_truncated
AT1G30360.1	-0.76084750897351	0.156568641959553	-4.8595140090061	1.17674255850631e-06	xrn4 - Col0	0.000159375070267698	Seedling	0.0628556463440184	0.0323777276363483	0.0304779187076701	significant	decrease	Both_truncated
AT1G35515.1	-1.51203135393721	0.348783930409946	-4.33515200129786	1.45659437451595e-05	xrn4 - Col0	0.00131518333732336	Seedling	0.99166870682775	0.965771209473889	0.0258974973538609	significant	decrease	Both_truncated
AT1G61670.1	-1.28648065830294	0.277015125885743	-4.64408091142849	3.41593681496555e-06	xrn4 - Col0	0.000370116753901517	Seedling	0.0310026279807355	0.00876427131487285	0.0222383566658627	significant	decrease	Both_truncated
AT1G65860.1	-1.60238076266905	0.310820099210462	-5.15533186798211	2.53182124154705e-07	xrn4 - Col0	4.57204719202705e-05	Seedling	0.04176174605713	0.00827298982362769	0.0334887562335023	significant	decrease	Both_truncated
AT1G70700.1	-1.80166018069323	0.333396751404244	-5.40395241736688	6.51882441360385e-08	xrn4 - Col0	1.41262925042795e-05	Seedling	0.0698041936478569	0.0128723860527658	0.0569318075950911	significant	decrease	Both_truncated
AT2G17290.1	-1.08233522533302	0.265280825478267	-4.07996025864935	4.50434009071632e-05	xrn4 - Col0	0.00325120931226738	Seedling	0.0374470023476646	0.0134539430735083	0.0239930592741563	significant	decrease	Both_truncated
AT2G28520.1	-0.931057648398563	0.269376842585914	-3.45633885771608	0.000547566493632967	xrn4 - Col0	0.0269676498114236	Seedling	0.104293468763652	0.0431267035433702	0.061166765220282	significant	decrease	Both_truncated
AT3G04910.1	-0.897094290158478	0.270266280431393	-3.31929787440208	0.00090244109412918	xrn4 - Col0	0.0416082947016582	Seedling	0.0376848313837937	0.0162474916422158	0.0214373397415779	significant	decrease	Both_truncated
AT3G13410.1	-1.53231047979638	0.446339638772498	-3.43305937158185	0.000596811394236285	xrn4 - Col0	0.028739784251334	Seedling	0.0584520819104726	0.0140152216284966	0.0444368602819761	significant	decrease	Both_truncated
AT3G13750.1	-1.16016368175651	0.324846163632216	-3.57142491320915	0.000355044340698552	xrn4 - Col0	0.0183185972927086	Seedling	0.0908577245936082	0.0346553191654701	0.0562024054281381	significant	decrease	Both_truncated
AT3G26080.1	-0.973449145714154	0.2390295605932	-4.07250527214435	4.65101470605855e-05	xrn4 - Col0	0.00325120931226738	Seedling	0.0362589023879346	0.0144785905293404	0.0217803118585942	significant	decrease	Both_truncated
AT3G55610.1	0.936354666587972	0.253331725568659	3.69616029925236	0.000218884799078278	xrn4 - Col0	0.0121755284429106	Seedling	0.0189162160760364	0.0472604592326149	0.0283442431565785	significant	increase	Both_truncated
AT3G59020.2	-0.943752137367318	0.220990810933683	-4.27054922953575	1.94992171467234e-05	xrn4 - Col0	0.00169019214227799	Seedling	0.0983764639546303	0.0436138476327973	0.0547626163218329	significant	decrease	Both_truncated
AT4G08470.2	-0.860447763159544	0.21804012623896	-3.94628171429575	7.93742177649381e-05	xrn4 - Col0	0.0050589391146065	Seedling	0.184164695961429	0.0884034848572937	0.0957612111041354	significant	decrease	Both_truncated
AT4G12420.2	-1.08753501726275	0.324460500069391	-3.35182562139357	0.000802805680203189	xrn4 - Col0	0.0378191284565285	Seedling	0.118114125894446	0.0499075229380924	0.0682066029563539	significant	decrease	Both_truncated
AT4G30210.3	-0.874980052140943	0.266378869690875	-3.28472019254505	0.00102083696095234	xrn4 - Col0	0.0451459937629332	Seedling	0.302730410777796	0.16112793494148	0.141602475836316	significant	decrease	Both_truncated
AT5G53450.2	-0.914576736330233	0.203419720227767	-4.49600823020596	6.92410572766811e-06	xrn4 - Col0	0.000652371178776382	Seedling	0.0420877941165982	0.0173956471353065	0.0246921469812918	significant	decrease	Both_truncated
AT5G63790.1	-0.707605122218537	0.126493204588314	-5.59401688431812	2.21875364747603e-08	xrn4 - Col0	5.34226572675619e-06	Seedling	0.395587258454106	0.241754342735519	0.153832915718587	significant	decrease	Both_truncated
